"Data Source","World Development Indicators",

"Last Updated Date","2019-10-02",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Singapore","SGP","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","995.977692386223","1166.98473947468","1517.49990595415","2066.7000561893","2260.02031476588","2432.79926785233","2473.97366986136","2790.55042391474","3405.00572021686","4050.80428059061","4539.43369203971","4933.92888170572","5523.93008030369","6171.37388368104","5970.51323117849","5662.79098387864","6102.16960126777","7414.52664443728","8787.77056893317","10075.1000519431","12256.8966847013","13824.6822760797","15337.0308356377","18734.8444918278","21982.0426054347","22856.6051870927","23609.8941309492","19011.3415648043","18782.9275979327","20317.9971292344","18034.1532533049","17942.3609381601","18957.8572481516","21320.8878332005","23518.8126018193","27772.868390462","32733.4730201571","32315.5481370475","30934.0074951715","40099.6661185365","44990.3307423392","45322.0200412769","46752.7018683557","47764.629169845","45101.7664258062","44362.580233025","47165.7875085154","",
"Solomon Islands","SLB","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","420.4259845157","452.676700884708","473.311600727641","424.521726249133","582.09315332635","507.678253635161","431.495778619989","505.785144679907","637.823792705497","666.246394174622","593.939008372936","645.553179457126","672.686406324344","644.473309005169","694.580234297843","719.520389987169","716.106229043323","1311.09427593103","1053.0206461079","1053.02388395941","946.556947167191","845.706400332874","690.232312249444","631.934271904775","702.673079123399","735.381667148183","766.559272059664","704.377112968445","690.621397711362","587.794265173716","612.946121171587","759.408913127096","1103.99343506133","1304.02588941955","1268.17390025565","1328.52167809063","1379.25407740078","1337.38917227097","",
"Sierra Leone","SLE","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","260.148752341249","260.569512268227","293.83769155214","220.968423148744","244.364032535214","189.212090666097","86.7253275932032","135.970909680396","203.257692464197","172.867185682923","103.391828260218","134.018916460447","109.347374095781","140.896802316008","154.041487981445","148.557933669528","168.545703952523","151.379102420514","105.536854438439","117.229252421266","108.025007455784","193.183941327797","212.263209618131","213.708252043153","217.565387211558","242.961073511162","273.598047168969","320.918644222152","375.058618391673","359.784099269355","346.354211823965","374.767811569045","488.616517042844","569.039386692942","574.210004418212","496.151551731521","354.117392608914","407.605602141689","",
"El Salvador","SLV","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","294.67356511918","306.257631305344","340.732514605572","380.337798576197","419.491806951269","518.991118178073","640.327557728781","659.660705982436","720.214701718368","719.681474677263","677.064140114674","647.108751619317","666.869877971719","689.944705438029","712.335099616995","697.453829824478","722.442320163474","756.716715050767","780.167871729459","840.134211744604","903.138727129081","998.709229785068","1142.8027657737","1302.9149946165","1497.87480561607","1590.94206875231","1670.46308395046","1772.48147312533","1790.39770854445","1859.8842712761","1915.92604953523","1958.17523285418","2023.14542236319","2075.35602253101","2215.64314645948","2406.07287365712","2538.17607128673","2672.83697701068","2567.80918163744","2684.76731340986","2950.62508958024","3002.29264362034","3047.93314110318","3106.6869745381","3150.45819169643","3190.53806124807","3240.71643233309","",
"San Marino","SMR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3433.85492759649","4455.39408337848","5431.83930114236","4779.62660782684","4408.7701656178","5235.83329030161","4549.40383948505","5062.45663344715","4956.82756152159","4139.04925145135","4228.55673654614","4543.97510880311","",
"Sub-Saharan Africa (excluding high income)","SSA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","170.555501773576","188.413882430613","234.95024433382","291.008480330782","313.063773050346","333.78425799588","342.758813956253","373.378037149408","412.117787940337","540.07800941877","859.51071889931","764.41401642286","623.808081286069","541.77617408873","486.714382511358","479.114056351566","523.290532734983","544.88725624843","527.073450199529","516.995735926837","533.488810084026","509.702820771825","458.480572378037","439.64176369669","494.334948206072","500.55285256952","511.519545711781","490.99307525982","483.517005856415","476.916753825655","450.664688216667","480.365694255115","581.847086826431","698.724633677428","788.133806172194","911.271043036482","1002.36748183555","1054.7883080732","1037.12703848734","1183.92042406203","1270.91421940877","1315.80995878063","1352.18030053299","1443.85431632259","1330.33312247218","1200.4643817133","1233.92399239914","",
"South Sudan","SSD","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","170.736804288455","188.614258958261","235.20061530193","291.319070319564","313.398158532656","334.141234523809","343.125827439516","373.77929830298","412.562079015329","540.662000573121","860.442423590361","765.245418779288","624.48946093236","542.369823104855","487.249187682647","479.642080139226","523.86619140325","545.488627887847","527.656823226654","517.569601672927","534.036009150914","510.373666922025","459.210677285681","440.38608909642","495.055465603196","501.242622923296","512.310175387117","491.826509354327","484.344309491116","477.692197722472","451.422517619857","481.125138101937","582.628107396997","699.718627226881","789.20828730567","912.437917281886","1003.41698734838","1055.64042575477","1037.90279339193","1184.74186697804","1271.79770256245","1316.66485322137","1353.22255756144","1444.83526150821","1331.31180384893","1201.42530596335","1234.87591152817","",
"Small states","SST","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","1631.74949774896","1876.25173519841","2009.62449896493","1873.4766371313","1735.01027114437","1649.80970506932","1630.38655747797","1719.03326672445","1888.01453009105","1866.16120862151","2069.06410240712","2214.88976650973","2304.35185934268","2291.87948420613","2362.60134988547","2664.96949222857","2753.05233097745","2917.77391470706","2905.83670428342","2965.95000124483","3102.50800983601","3267.98913801053","3436.05143076781","4027.86093523623","4611.55000771613","5147.30072654343","6002.63391494492","7035.37120226761","8293.20995042174","7045.67616252703","7819.21235862135","9102.32303590407","9499.91712620881","9953.20212038132","10231.9115588986","9258.23858785046","9058.25342338575","9620.87641728479","",
"Sao Tome and Principe","STP","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","404.759243541939","444.743951142636","533.683860855728","574.834825575372","684.607641859423","747.829391422814","773.727705080926","918.567937739177","846.574963992978","855.835075749727","909.188756653346","763.495810677172","891.108227917943","1009.66850255057","777.509818877823","770.588038854965","738.900246278788","",
"Suriname","SUR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","1885.91238340471","2198.94550150696","2253.26731977212","2117.79151134336","2080.19256612752","2039.15250656612","2068.13422718107","2210.31493064047","2610.13692590286","1154.58516170862","780.69097413568","890.374955284529","773.431186596156","803.099607022106","1179.86161881811","1374.40572225351","1641.34350779066","1697.21581231958","2055.29117935909","1539.98120595119","1525.96649967206","1192.84129284189","1785.68673892835","2107.81129428475","2351.93523358808","2837.91794313062","4148.06716918598","4696.69609766314","5291.38773401684","5979.6009480913","5592.94912279672","4548.19277476908","5252.90379266003","6007.10595431153","6435.29677293738","6266.91669706522","3271.13261572738","2494.02025291289","",
"Slovak Republic","SVK","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3751.28859075854","4063.5678478591","3999.41686222558","4320.51603906121","4335.8422769898","4166.50922856651","4441.87637093713","5047.86526871567","6352.94645893228","7990.30173033168","8936.33957617525","10191.4725397391","12678.0792510672","14943.8242553753","13082.0551089431","12941.0027017494","13890.8119211669","13424.1091887242","14230.3002488693","14531.5143005331","12511.6947813933","12940.1061452891","13785.4742987781","",
"Slovenia","SVN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8920.1335943925","8900.06024802115","8584.75219647318","9127.03747221019","9413.66545510132","8256.19179436766","8507.68888503996","9574.96327389109","12052.6534681042","13887.362049351","14687.2591284919","15951.8443362072","19181.3454464361","22017.5778569051","19487.9693066952","18452.0731387797","19626.6507024242","17391.0593515533","18064.1147712109","18954.9882302911","15925.2913908721","16688.0565056182","18407.2383869235","",
"Sweden","SWE","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","4162.64250109573","4509.56614313444","5296.74758654629","6414.07448207888","7051.96039844081","8850.96704501661","9469.84219564459","9861.25360974061","10880.8859965966","12726.764293973","14672.5479558195","13238.1983851796","11624.5121913489","10541.5037651427","10994.985184432","11479.4146540869","15229.5382132529","18601.6106821165","20801.588555171","21715.4024003334","25638.0311230835","26593.2774694968","26900.1796689834","19764.7044372492","21579.2583626265","25386.2513778481","27561.1017717285","25249.5970018507","25558.2398533183","25900.6425144513","24789.1510896736","22671.0619734698","24909.6870587595","31795.6717928299","36115.3593307677","36975.193442117","40373.924451914","46692.8731094688","48736.3550853575","39276.8206765094","44707.6247124126","50888.7653911716","48819.8499307166","51587.7663186081","50568.0060839805","43167.1111331565","43722.9400998558","45159.0587059653","",
"Eswatini","SWZ","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1238.92878981761","1265.97117157006","1380.17952914762","1375.91092380538","1340.35871099888","1663.19834666735","1596.89456385226","1679.24074314572","1443.12423022256","1436.10740860843","1528.69356949801","1411.23690697606","1205.40959181056","1817.56548881927","2344.82814008761","2858.23349904798","2779.33159810125","2916.47470378971","2700.70939903498","2850.03031216772","3399.71251545098","3871.08241018187","3829.29137682858","3648.45252905482","3449.90671540408","3171.23568218119","2939.64480893143","3326.40074629578","",
"Sint Maarten (Dutch part)","SXM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4669.60800405437","4573.33190398255","5495.21648164829","5863.29724638905","5935.38723237105","5901.93046655304","5748.63961206052","6594.14992694","6929.03188849059","6914.93137755906","6619.07074069517","6602.3520817405","6627.73299592622","7178.22135637117","9336.5214317225","10346.388713468","11376.0758832576","10697.0797862271","9060.84671247449","8530.56499351617","9148.70269128659","10297.1138547993","10211.7412761776","12270.1445773648","11855.0603613467","11756.0885162101","11565.9123165498","11667.0273636682","",
"Syrian Arab Republic","SYR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","324.2548598178","377.675653818433","435.986073446849","440.818162843136","663.225325948984","834.365478356381","872.697380290152","843.537108650162","998.688599375235","969.168503622631","1261.34209854263","1497.72774066603","1550.69702273058","1610.0857518049","1545.11988248801","1419.9081701229","1135.33198499767","872.081299992737","785.848670126789","609.561933739338","693.752131827369","779.990728562404","771.681154928254","774.002176896732","535.909408909117","587.15660057792","676.269947851079","688.989522033406","791.59717951511","746.27650093487","818.42177606454","940.258717054636","916.521983891037","890.383694427993","1093.46661320344","1172.61433576989","1324.05811049569","1602.96265232371","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","206.676704384272","168.696637159156","158.83159029379","157.560462211596","171.002825095506","189.210383284696","189.866906331529","200.45003004946","248.258833405126","233.562626885082","273.482944651014","289.286759938742","281.974309980875","205.210190891196","162.970929317226","193.056303997183","205.762302641187","190.061444898661","208.965659255189","177.452799353323","151.187134114242","179.45973397498","190.205322222528","206.343324879203","228.977979380816","353.868827646012","380.404892951893","461.724995114834","511.063905561302","609.071073565386","670.452945475422","708.383555958856","715.933211360459","741.204774574317","779.00032472126","628.426048218227","570.035111679468","508.182492186466","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","103.693374673242","108.018091840825","119.545519360121","146.092783346125","156.198667753514","170.397057827564","168.04820491373","189.973073922783","180.104718377063","192.089153368488","216.775339296408","232.019457656864","246.075214744828","255.515663032938","273.886100310363","296.34441453675","289.765905571629","271.812959067906","309.553615876777","337.246585811812","351.654382414852","383.742229996681","426.318775413767","461.462078864919","549.749668259526","662.733290658212","746.944684379868","764.508644282833","683.569412376356","743.218644724815","802.613635376862","832.750151335885","924.864586994918","1032.68913029563","1166.71943383902","1322.20391360781","1575.8409623164","1964.26431002887","2402.66322148027","2651.35141264996","3112.59879459885","3666.94528679642","4148.53913339146","4503.81967383874","4835.0179480436","5036.20389229924","5131.24904111513","5445.10870022453","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1355.90476696148","1373.81319149174","1234.63130337986","1410.38179622307","1569.12088819028","1653.060493837","1675.43654123127","1497.72398107432","1637.84747382766","1643.45240963395","1862.52415481596","2284.78468873437","2970.19706482272","3737.24328638613","4494.68560387252","5849.14828203493","7169.99250642603","5659.19064319886","6640.67054591441","7966.70852821701","8285.50491499902","8777.09337304705","8275.89954465688","6499.5959455018","6206.73160883799","6835.95038013226","",
"Togo","TGO","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","116.848323184285","131.00286726441","149.642798410949","195.642965228733","214.994370298345","218.072987457932","240.758873992633","267.678315264224","281.572988250588","340.574639223965","269.602164518088","210.455376309314","192.854707209862","177.874361634078","189.222107427548","259.831921177138","300.697860498592","325.416949001545","313.099088979013","371.228548046611","354.484297003426","369.76483356317","255.775840334285","187.035922271769","245.227802260228","280.486421063276","281.297393102172","288.153738253784","285.998947324749","261.327057514569","254.120017536756","285.804948213813","336.730430816973","362.692997629694","357.604931130172","372.195468169941","394.257377091725","446.271030489675","434.5149233328","433.68584128685","473.391460497275","391.469809986058","460.579968009207","495.624169131286","459.950057076562","468.060597239157","511.719359061917","",
"Thailand","THA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","176.715481318129","188.709258513332","243.823940099097","304.301648157299","320.915215705058","356.610692402908","404.784069974387","482.013298385886","532.133740439019","607.882441143027","639.935146725599","656.675628906769","709.088441621365","720.023641274877","649.615964520875","701.651395236067","812.293314396808","980.90054266306","1136.25703609925","1302.56473353379","1480.13277480748","1653.0344123184","1904.62739724557","2128.87782875516","2417.49286304656","2538.29709705719","1998.56623646318","1417.40962775372","1608.71570147506","1585.15357339106","1469.98978781663","1658.60889470349","1859.51723619735","2103.99127386821","2274.69975777513","2673.46873368448","3177.12251039411","3425.58986527969","3322.4459452454","4000.15571487078","4364.81200422298","4494.16377495584","4622.31299561997","4492.90884936106","4443.8755107839","4578.15343776821","4967.84426499955","",
"Tajikistan","TJK","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","242.935214297888","254.116646820284","340.888715291162","468.107903171478","637.695080014282","611.773376887013","780.075338086934","896.162806858697","1048.71924763766","1151.54683786504","1207.66303908763","981.36266690825","817.217852023952","792.96775388312","",
"Turkmenistan","TKM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","461.601831877315","368.773393852044","224.248606451194","259.941066352498","411.542766279492","582.659374906807","695.796445939912","717.243202887561","867.725586360062","1127.59624941709","2056.94273317476","2940.47668148599","3029.29614865057","3506.20833524903","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","523.11126253293","575.290892438035","628.131652538552","809.97018222323","1013.81777864335","1035.29940108662","1117.76406175404","1209.25331541518","1328.19464261555","1502.83200145796","1759.73928942905","2003.23704601208","1787.38943337465","1483.61758416627","1462.70382822453","1492.5999748764","1493.57313783523","1543.41158379426","1719.57173855103","1925.2731572786","2153.73634879311","2705.38086144457","2520.69723558879","2875.36942986308","3213.92472576534","3368.25196575867","3575.81201822215","3853.10524141012","3810.73423064608","3321.34326949286","3603.18199642333","3469.69138818086","3008.72405066964","2996.28808395335","3373.03744542953","4017.37566031726","4682.55862674913","5524.61952878151","6379.84208575409","6032.64943258756","7386.95476053944","8246.82780668619","8286.86682769552","8448.20743935966","8559.115593913","7312.68534608524","7048.36755139532","7698.39230146031","",
"Timor-Leste","TLS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","718.294277328361","262.71684976631","","","61.4096007388414","532.855968652934","823.576711761612","1253.88450325532","1650.64973556593","1481.0815158967","1541.73385875426","1037.6332300846","1130.58971574541","1131.89289787833","1299.56110890498","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","874.71644025628","889.999229930595","1025.83575885","1143.98939803679","1171.49009194684","1227.78724589313","1218.77299075905","1202.11822682147","1282.58602694079","1270.96373708477","1384.5381352659","1559.93591628484","1756.36343761966","2008.515880213","2506.57968700247","2996.94904464895","2997.10778755501","3381.20922063584","3718.977787611","3975.24355414734","3681.6057105209","3588.07281588928","3307.47249434833","3301.05452021677","3095.73397983854","",
"Tonga","TON","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","663.874874003959","656.018114065648","627.329100408947","664.406105209734","624.207856141968","715.663858713063","843.239501404176","1129.50058354916","1089.21226486317","1140.05076282842","1319.20259955188","1354.74485814844","1364.55129159727","1964.95590675654","1970.75385082985","2142.34673577662","2069.81360226122","1859.94306939174","1876.95315208488","1882.8096681643","1675.2341225836","1727.24472310923","1885.95625902519","2124.64655087448","2382.32506535409","2707.15637291765","2757.73260874347","3171.51315189585","2894.88007162918","3346.56259413858","3833.29434939683","4320.97942487851","4156.93645439158","4046.75821347923","3984.82886031024","3637.7911726976","3890.01005742309","",
"South Asia (IDA & IBRD)","TSA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","107.107319519163","113.062049000442","114.148513494885","126.87769598398","149.473984863806","154.594179188848","147.138141288254","165.765966573288","185.458176556892","202.770171714652","240.432736324492","248.065937302004","247.916860807117","257.153928700574","249.434983724733","262.465383752372","271.773782947229","295.73272263711","309.989274779184","304.567890989406","319.819259828132","277.386694470917","287.966486595388","278.996439205186","310.759152122565","337.455725544425","361.535602505658","372.194701756816","372.122999237472","390.809339367318","395.243996170621","398.347669624974","411.061454311374","473.262711533408","539.314552754419","605.096673518897","682.762979918881","842.664103840594","834.935309085684","920.717393383973","1108.13317144654","1205.54328324345","1207.13624808329","1219.89001461557","1327.64883301163","1380.71139925299","1468.43700423262","1624.19937677158","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","170.736804288455","188.614258958261","235.20061530193","291.319070319564","313.398158532656","334.141234523809","343.125827439516","373.77929830298","412.562079015329","540.662000573121","860.442423590361","765.245418779288","624.48946093236","542.369823104856","487.249187682646","479.642080139226","523.86619140325","545.488627887847","527.656823226654","517.569601672927","534.036009150914","510.373666922025","459.210677285681","440.38608909642","495.055465603196","501.242622923296","512.310175387117","491.826509354327","484.344309491116","477.692197722473","451.422517619858","481.125138101937","582.628107396997","699.718627226881","789.208287305671","912.437917281886","1003.41698734838","1055.64042575477","1037.90279339193","1184.74186697804","1271.79770256245","1316.66485322137","1353.22255756143","1444.83526150821","1331.31180384893","1201.42530596335","1234.87591152817","",
"Trinidad and Tobago","TTO","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","700.380676597248","750.432182313278","879.94995317459","1050.11608010769","1153.47054533815","1661.65687010256","1584.7537630908","2075.10452858013","2519.98376699175","2540.0134285193","3589.09067518824","4318.48042884966","6107.17399878063","5414.38193801633","5090.6038348347","4673.15429445613","3083.95865631628","2885.98233418988","2718.14328294511","2339.96185675401","2742.22719797305","3005.10049759603","3048.63606685676","2648.27702428422","2878.48660450909","3132.90124216957","3196.79353471093","3375.98160786596","3770.73886622684","4038.9930245522","4536.14607952243","5208.33242844166","5266.76585565206","6294.26011758402","7920.51987622669","8706.89964757247","9505.59952058076","11710.8680637918","15608.0435313905","10392.1471696297","12174.5398400562","11936.5256835478","12659.3373612587","13779.4012555787","14565.0650402392","14724.3195561427","13632.2681450186","12658.1896225984","",
"Tunisia","TUN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","252.093786650573","291.506005558002","380.26403684613","445.906234615427","549.443555219546","657.286455165352","666.773045609293","720.820104806231","832.861118049377","926.954200227869","1095.97309678547","1044.05534186728","987.883270234427","979.834886736751","926.527523097506","907.616192071422","966.86000086869","1007.44961960811","1043.3394216357","1017.87051689469","1242.44033772509","1270.33229051428","1353.29681744077","1229.41755343169","1311.02300942987","1508.65453812356","1603.66175614553","1710.14975725653","1796.70926272774","1870.20102488882","1713.84501713641","1785.45488497304","1846.67267892264","2199.98701974324","2471.2381588263","2467.59478740873","2611.43949353666","2846.80346015171","3124.14363596672","3104.87879717356","3150.68416126033","3192.54560440598","3117.7843233758","3155.60033333196","3283.74067790898","2979.9025849901","2844.95491122681","2641.8477156768","",
"Turkey","TUR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","418.682367493432","388.439095471478","476.291669194633","588.148867307563","790.154087485651","969.574421108192","1087.73660891009","1217.19678017423","1318.91748336941","1757.33414611288","1311.99630191119","1319.86284873865","1171.48698407044","1093.80554737081","1038.56321392196","1142.33932693738","1261.13735655031","1398.84965470807","1416.42886641937","1673.31950743556","2336.89152383585","2275.7628721728","2381.41640401806","2671.4867826768","1852.43685025192","2403.78960332679","2558.89458575253","2637.01279196663","3769.91453539649","3395.27184933342","3591.50880041864","2479.93438419059","3004.05656931378","3933.74252310638","5076.77215210325","6266.75874538444","6804.25474237941","8198.81956548169","9081.51606839887","7450.69077630458","8954.72693275058","9573.26533897468","9883.28015504223","10611.0018042608","10206.0402833644","9199.814731347","9032.76895349332","8651.98592806395","",
"Tuvalu","TUV","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","209.758748847086","174.234013583719","162.906116838405","184.344829538839","162.984775340862","147.018703748783","137.962093547441","157.906188180185","193.684253314394","222.489654807572","346.649417510865","353.802813036169","360.945025968451","350.419020724724","362.868236548784","379.884095559832","404.547345404415","429.95155321057","433.874198409488","487.598394340648","604.53068949755","610.704518069049","646.999413145045","677.553072849009","763.190016113566","865.58913604549","925.672235971073","842.220226456598","854.024126839178","880.65130988436","",
"Uganda","UGA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","48.9534931024897","59.2358804198994","102.548351114909","119.371143203036","209.665124902738","203.492770898527","210.898158704242","344.810063270429","344.325158681877","260.345047304891","189.871559078901","132.397418954146","101.312127544195","123.031316402331","151.761816219011","211.796612254039","217.862811670656","225.663023799832","231.144964958356","215.098579146789","212.481106529879","190.169516888908","192.816932911116","173.259570760441","227.003991691878","252.291848243209","272.325642957269","315.136075487816","345.205758202868","444.642964216569","487.942916076663","458.031770157508","492.07169517024","504.548884352544","541.51409686251","508.237599812716","416.517449971317","427.884682996662","",
"Ukraine","UKR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","735.365346718146","686.386763778995","786.330631594125","658.89653610016","493.519410825928","497.172923934656","618.682123325736","701.429872758753","833.455052925274","1104.24315076718","1507.95448308447","1898.60739344453","2546.92619175269","3282.97820690989","2059.26877330664","2423.99173239944","2903.80601410063","3229.20912792064","3348.88425255373","2631.92683430995","1819.26994898443","1859.81067560049","2333.03008705105","",
"Upper middle income","UMC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","208.673115336123","223.740666874797","249.31054855293","316.177963467825","377.681057875105","408.913872205143","429.426945680931","473.011596839827","490.869900505996","566.769064821447","635.373914346385","695.137636203045","669.144817360242","640.183808971734","660.775426261847","688.795327677846","714.622452007429","698.123379330704","755.280636277335","822.786404033729","937.361129332284","1077.7852953172","1069.66316122544","1158.82469861092","1252.42404056736","1386.64881920795","1507.82547504247","1600.01169032487","1578.76084975313","1475.61097458075","1602.53319165571","1608.29621092454","1605.00922372421","1774.16937843444","2093.94351691253","2479.08193132875","2930.590741984","3632.98447468261","4329.31949635102","4225.41371144867","5016.93490352466","5840.35110634924","6264.60170018497","6583.95301985274","6770.77471821434","6335.04168048082","6261.72282522772","6751.78433304693","",
"Uruguay","URY","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","925.196561408986","716.108901597789","1216.22077530068","1334.40685482852","1130.58687538361","1173.60014285858","1317.19992713558","1563.48886512737","2283.5457902563","3085.00060838424","3456.93980432936","2820.22066238272","1492.0737159925","1383.86875265155","1332.11666823262","1684.64752908961","2117.28160326385","2352.30023138149","2393.8241956401","2633.81667855773","3194.94185659366","3655.65815923659","4257.68257562287","4912.57813598915","5357.28901329738","5661.60837393229","6598.70106792534","6937.42245861392","6555.3855502178","6235.04488976843","5703.23968428278","3753.75496240271","3148.97474980263","3558.27210035334","4586.34075120674","5190.94377689767","6194.19908481326","7891.71138611775","8200.36195726634","10256.2774087538","12309.1230877897","13188.7546900784","14726.2483838785","14531.6195198146","13551.3061033423","13343.4812572666","14185.3059237461","",
